ID,Link,Date,Sport,Country,League
tY8OJvJ0,https://www.betexplorer.com/soccer/peru/liga-1/cesar-vallejo-fbc-melgar/tY8OJvJ0/,"2022,9,25,22,30",soccer,peru,liga-1
UiSViu9r,https://www.betexplorer.com/soccer/argentina/liga-profesional/river-plate-talleres-cordoba/UiSViu9r/,"2022,9,25,23,00",soccer,argentina,liga-profesional
l2fEcVGj,https://www.betexplorer.com/soccer/el-salvador/primera-division/atletico-marte-santa-tecla/l2fEcVGj/,"2022,9,25,23,00",soccer,el-salvador,primera-division
fTWzOi7f,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/cs-canamy-yalmakan/fTWzOi7f/,"2022,9,25,23,00",soccer,mexico,liga-premier-serie-a
C4sWOXil,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/deportivo-dongu-escorpiones/C4sWOXil/,"2022,9,25,23,00",soccer,mexico,liga-premier-serie-a
WxUdTI8g,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/inter-de-queretaro-colima-fc/WxUdTI8g/,"2022,9,25,23,00",soccer,mexico,liga-premier-serie-a
pOrIwexQ,https://www.betexplorer.com/soccer/panama/lpf/independiente-sporting-san-miguelito/pOrIwexQ/,"2022,9,25,23,00",soccer,panama,lpf
KSTCa9v2,https://www.betexplorer.com/soccer/paraguay/primera-division/12-de-octubre-sol-de-america/KSTCa9v2/,"2022,9,25,23,00",soccer,paraguay,primera-division
8jN4S9hJ,https://www.betexplorer.com/soccer/brazil/serie-b/bahia-operario/8jN4S9hJ/,"2022,9,25,23,15",soccer,brazil,serie-b
KnUHdWJq,https://www.betexplorer.com/soccer/el-salvador/primera-division/jocoro-aguila/KnUHdWJq/,"2022,9,25,23,15",soccer,el-salvador,primera-division
2mgV929B,https://www.betexplorer.com/soccer/canada/canadian-premier-league/cavalry-atletico-ottawa/2mgV929B/,"2022,9,25,23,30",soccer,canada,canadian-premier-league
rckpP4hL,https://www.betexplorer.com/soccer/colombia/primera-a/millonarios-america-de-cali/rckpP4hL/,"2022,9,25,23,30",soccer,colombia,primera-a
bFbDTB9T,https://www.betexplorer.com/soccer/ecuador/liga-pro/u-catolica-nueve-de-octubre/bFbDTB9T/,"2022,9,25,23,30",soccer,ecuador,liga-pro
KSi2uf50,https://www.betexplorer.com/soccer/colombia/primera-b/barranquilla-cartagena/KSi2uf50/,"2022,9,25,0,00",soccer,colombia,primera-b
WtlmfXfJ,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/halcones-de-zapopan-coras-fc/WtlmfXfJ/,"2022,9,25,0,00",soccer,mexico,liga-premier-serie-a
WY3N8T1p,https://www.betexplorer.com/soccer/uruguay/primera-division/penarol-montevideo-city/WY3N8T1p/,"2022,9,25,0,00",soccer,uruguay,primera-division
8bcSnjIq,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/alebrijes-de-oaxaca-tlaxcala/8bcSnjIq/,"2022,9,25,0,05",soccer,mexico,liga-de-expansion-mx
bHFgoXfe,https://www.betexplorer.com/soccer/usa/usl-league-one/richmond-kickers-central-valley-fuego/bHFgoXfe/,"2022,9,25,0,30",soccer,usa,usl-league-one
xldI6Nrn,https://www.betexplorer.com/soccer/argentina/torneo-federal/ca-liniers-villa-mitre/xldI6Nrn/,"2022,9,25,1,00",soccer,argentina,torneo-federal
r1w2t7hd,https://www.betexplorer.com/soccer/chile/chilean-cup/huachipato-nublense/r1w2t7hd/,"2022,9,25,1,00",soccer,chile,chilean-cup
Ol41vWp2,https://www.betexplorer.com/soccer/costa-rica/primera-division/guadalupe-grecia/Ol41vWp2/,"2022,9,25,1,00",soccer,costa-rica,primera-division
EoJGI2eG,https://www.betexplorer.com/soccer/usa/usl-championship/miami-fc-monterey-bay/EoJGI2eG/,"2022,9,25,1,00",soccer,usa,usl-championship
6LF8KOQ3,https://www.betexplorer.com/soccer/usa/usl-championship/pittsburgh-riverhounds-orange-county-sc/6LF8KOQ3/,"2022,9,25,1,00",soccer,usa,usl-championship
SlmgxfX7,https://www.betexplorer.com/soccer/usa/mls-next-pro/toronto-fc-philadelphia-union/SlmgxfX7/,"2022,9,25,1,00",soccer,usa,mls-next-pro
6JzFhF2L,https://www.betexplorer.com/soccer/usa/usl-league-one/charlotte-independence-north-carolina-fc/6JzFhF2L/,"2022,9,25,1,00",soccer,usa,usl-league-one
buzL4mmE,https://www.betexplorer.com/soccer/usa/nwsl-women/north-carolina-courage-gotham-fc/buzL4mmE/,"2022,9,25,1,00",soccer,usa,nwsl-women
KGgNylPS,https://www.betexplorer.com/soccer/world/friendly-international/mexico-usa/KGgNylPS/,"2022,9,25,1,00",soccer,world,friendly-international
xGzpZEps,https://www.betexplorer.com/soccer/panama/lpf/alianza-chiriqui/xGzpZEps/,"2022,9,25,1,15",soccer,panama,lpf
ng0sAvVQ,https://www.betexplorer.com/soccer/argentina/liga-profesional/independiente-newells-old-boys/ng0sAvVQ/,"2022,9,25,1,30",soccer,argentina,liga-profesional
djYHc1Jj,https://www.betexplorer.com/soccer/usa/usl-championship/detroit-city-fc-tulsa/djYHc1Jj/,"2022,9,25,1,30",soccer,usa,usl-championship
6wVWL1ye,https://www.betexplorer.com/soccer/usa/nisa/chattanooga-flower-city/6wVWL1ye/,"2022,9,25,1,30",soccer,usa,nisa
Y9W8Z445,https://www.betexplorer.com/soccer/world/friendly-international/colombia-guatemala/Y9W8Z445/,"2022,9,25,1,30",soccer,world,friendly-international
jw97V2W8,https://www.betexplorer.com/soccer/costa-rica/liga-de-ascenso/escorpiones-limon-black-star/jw97V2W8/,"2022,9,25,2,00",soccer,costa-rica,liga-de-ascenso
vqkZ3n2t,https://www.betexplorer.com/soccer/ecuador/liga-pro/independiente-del-valle-macara/vqkZ3n2t/,"2022,9,25,2,00",soccer,ecuador,liga-pro
ATS0SxOa,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/reboceros-de-la-piedad-saltillo/ATS0SxOa/,"2022,9,25,2,00",soccer,mexico,liga-premier-serie-a
IaZDbs4p,https://www.betexplorer.com/soccer/usa/usl-championship/colorado-springs-oakland-roots/IaZDbs4p/,"2022,9,25,2,00",soccer,usa,usl-championship
x2RpmgQr,https://www.betexplorer.com/soccer/usa/usl-league-one/forward-madison-south-georgia-tormenta/x2RpmgQr/,"2022,9,25,2,00",soccer,usa,usl-league-one
GO0zoUnd,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/pumas-tabasco-cimarrones-de-sonora/GO0zoUnd/,"2022,9,25,2,05",soccer,mexico,liga-de-expansion-mx
j9PWH43f,https://www.betexplorer.com/soccer/aruba/division-di-honor/la-fama-santa-fe/j9PWH43f/,"2022,9,25,2,30",soccer,aruba,division-di-honor
AJVPnue4,https://www.betexplorer.com/soccer/el-salvador/primera-division/chalatenango-platense-municipal/AJVPnue4/,"2022,9,25,2,30",soccer,el-salvador,primera-division
pCECJrtA,https://www.betexplorer.com/soccer/usa/usl-championship/san-antonio-fc-sacramento-republic/pCECJrtA/,"2022,9,25,2,30",soccer,usa,usl-championship
xWYO372K,https://www.betexplorer.com/soccer/usa/nwsl-women/houston-dash-reign-fc/xWYO372K/,"2022,9,25,2,30",soccer,usa,nwsl-women
vHdEPPls,https://www.betexplorer.com/soccer/el-salvador/primera-division/luis-angel-firpo-dragon/vHdEPPls/,"2022,9,25,3,00",soccer,el-salvador,primera-division
Qova5MIa,https://www.betexplorer.com/soccer/el-salvador/primera-division/metapan-fas/Qova5MIa/,"2022,9,25,3,00",soccer,el-salvador,primera-division
4jS4Rdw6,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/tampico-madero-cd-uruapan/4jS4Rdw6/,"2022,9,25,3,00",soccer,mexico,liga-premier-serie-a
KQGknDuk,https://www.betexplorer.com/soccer/usa/usl-league-one/northern-colorado-greenville-triumph/KQGknDuk/,"2022,9,25,3,00",soccer,usa,usl-league-one
E57Y2SDI,https://www.betexplorer.com/soccer/usa/nisa/albion-san-diego-syracuse-pulse/E57Y2SDI/,"2022,9,25,3,00",soccer,usa,nisa
I5Ec4vgc,https://www.betexplorer.com/soccer/world/friendly-international/peru-mexico/I5Ec4vgc/,"2022,9,25,3,00",soccer,world,friendly-international
G6ZmYYam,https://www.betexplorer.com/soccer/panama/lpf/herrera-arabe-unido/G6ZmYYam/,"2022,9,25,3,30",soccer,panama,lpf
b7KMoEhS,https://www.betexplorer.com/soccer/costa-rica/primera-division/san-carlos-alajuelense/b7KMoEhS/,"2022,9,25,4,00",soccer,costa-rica,primera-division
xhhq3FN2,https://www.betexplorer.com/soccer/costa-rica/primera-division/zeledon-herediano/xhhq3FN2/,"2022,9,25,4,00",soccer,costa-rica,primera-division
OWGL7av2,https://www.betexplorer.com/soccer/costa-rica/liga-de-ascenso/carmelita-liberia/OWGL7av2/,"2022,9,25,4,00",soccer,costa-rica,liga-de-ascenso
IV5f2Unt,https://www.betexplorer.com/soccer/mexico/liga-premier-serie-a/los-cabos-united-tecos/IV5f2Unt/,"2022,9,25,4,00",soccer,mexico,liga-premier-serie-a
hUgwnguA,https://www.betexplorer.com/soccer/usa/mls/san-jose-earthquakes-los-angeles-galaxy/hUgwnguA/,"2022,9,25,4,00",soccer,usa,mls
AgMaMpdi,https://www.betexplorer.com/soccer/usa/usl-championship/las-vegas-lights-san-diego-loyal/AgMaMpdi/,"2022,9,25,4,00",soccer,usa,usl-championship
0tzJiZHR,https://www.betexplorer.com/soccer/usa/usl-league-one/tucson-chattanooga-red-wolves/0tzJiZHR/,"2022,9,25,4,00",soccer,usa,usl-league-one
G8CNrPr8,https://www.betexplorer.com/soccer/usa/nisa/la-force-california-united/G8CNrPr8/,"2022,9,25,4,00",soccer,usa,nisa
QwUMIHxc,https://www.betexplorer.com/soccer/world/friendly-international/new-zealand-australia/QwUMIHxc/,"2022,9,25,4,00",soccer,world,friendly-international
MPukX7Xq,https://www.betexplorer.com/soccer/world/friendly-international/paraguay-peru/MPukX7Xq/,"2022,9,25,4,00",soccer,world,friendly-international
ITvJ9DPd,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/zacatecas-mineros-club-atletico-morelia/ITvJ9DPd/,"2022,9,25,4,05",soccer,mexico,liga-de-expansion-mx
4rGeYj28,https://www.betexplorer.com/soccer/australia/npl-northern-nsw/broadmeadow-magic-fc-lambton-jaffas-fc/4rGeYj28/,"2022,9,25,6,00",soccer,australia,npl-northern-nsw
U3IZDNwi,https://www.betexplorer.com/soccer/japan/j2-league/okayama-vegalta-sendai/U3IZDNwi/,"2022,9,25,6,00",soccer,japan,j2-league
bVj5z0Sf,https://www.betexplorer.com/soccer/japan/j3-league/iwaki-gifu/bVj5z0Sf/,"2022,9,25,6,00",soccer,japan,j3-league
UV6SfZVA,https://www.betexplorer.com/soccer/japan/nadeshiko-league-women/gunma-c-osaka/UV6SfZVA/,"2022,9,25,6,00",soccer,japan,nadeshiko-league-women
dWmsanPC,https://www.betexplorer.com/soccer/south-korea/k-league-2/daejeon-gyeongnam/dWmsanPC/,"2022,9,25,6,30",soccer,south-korea,k-league-2
QVig5VZj,https://www.betexplorer.com/soccer/japan/j2-league/albirex-niigata-omiya-ardija/QVig5VZj/,"2022,9,25,7,00",soccer,japan,j2-league
Gd2JBXdN,https://www.betexplorer.com/soccer/japan/j2-league/blaublitz-machida-zelvia/Gd2JBXdN/,"2022,9,25,7,00",soccer,japan,j2-league
CSmk6BKp,https://www.betexplorer.com/soccer/japan/j2-league/chiba-kumamoto/CSmk6BKp/,"2022,9,25,7,00",soccer,japan,j2-league
zooMCDsH,https://www.betexplorer.com/soccer/japan/j2-league/iwate-grulla-morioka-kanazawa/zooMCDsH/,"2022,9,25,7,00",soccer,japan,j2-league
niXadskE,https://www.betexplorer.com/soccer/japan/j3-league/kamatamare-sanuki-toyama/niXadskE/,"2022,9,25,7,00",soccer,japan,j3-league
xMk9ZJs1,https://www.betexplorer.com/soccer/japan/j3-league/sc-sagamihara-vanraure/xMk9ZJs1/,"2022,9,25,7,00",soccer,japan,j3-league
bTaTvFJt,https://www.betexplorer.com/soccer/japan/j3-league/tegevajaro-miyazaki-imabari/bTaTvFJt/,"2022,9,25,7,00",soccer,japan,j3-league
0ITaxRFq,https://www.betexplorer.com/soccer/japan/nadeshiko-league-women/setagaya-sfida-fc-ehime/0ITaxRFq/,"2022,9,25,7,00",soccer,japan,nadeshiko-league-women
G610ytDl,https://www.betexplorer.com/soccer/japan/j3-league/fukushima-united-giravanz-kitakyushu/G610ytDl/,"2022,9,25,8,00",soccer,japan,j3-league
6efDYwc7,https://www.betexplorer.com/soccer/japan/j3-league/matsumoto-yamaga-yscc-yokohama/6efDYwc7/,"2022,9,25,8,00",soccer,japan,j3-league
ngvgY7Ak,https://www.betexplorer.com/soccer/south-korea/k3-league/dangjin-citizen-siheung-citizen/ngvgY7Ak/,"2022,9,25,8,00",soccer,south-korea,k3-league
zFKmfkX8,https://www.betexplorer.com/soccer/south-korea/k3-league/hwaseong-cheongju/zFKmfkX8/,"2022,9,25,8,00",soccer,south-korea,k3-league
prNzonP3,https://www.betexplorer.com/soccer/russia/fnl/ska-khabarovsk-kuban/prNzonP3/,"2022,9,25,9,00",soccer,russia,fnl
zNnob6vJ,https://www.betexplorer.com/soccer/south-korea/k-league-2/seoul-e-land-anyang/zNnob6vJ/,"2022,9,25,9,00",soccer,south-korea,k-league-2
8fHwDsgc,https://www.betexplorer.com/soccer/japan/j2-league/tokushima-mito/8fHwDsgc/,"2022,9,25,10,00",soccer,japan,j2-league
pQP3uqYf,https://www.betexplorer.com/soccer/japan/ybc-levain-cup/sanfrecce-hiroshima-avispa-fukuoka/pQP3uqYf/,"2022,9,25,10,00",soccer,japan,ybc-levain-cup
lbWfs53r,https://www.betexplorer.com/soccer/japan/ybc-levain-cup/urawa-reds-cerezo-osaka/lbWfs53r/,"2022,9,25,10,00",soccer,japan,ybc-levain-cup
dOLqeVH2,https://www.betexplorer.com/soccer/south-korea/k3-league/gyeongju-khnp-paju-citizen/dOLqeVH2/,"2022,9,25,10,00",soccer,south-korea,k3-league
URv4AQ5i,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-7/paracuellos-antamira-cd-las-rozas/URv4AQ5i/,"2022,9,25,10,00",soccer,spain,tercera-rfef-group-7
Gn7UE8Q6,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-13/real-murcia-racing-murcia/Gn7UE8Q6/,"2022,9,25,10,00",soccer,spain,tercera-rfef-group-13
ClXlXjf5,https://www.betexplorer.com/soccer/czech-republic/cfl-group-a/admira-prague-prestice/ClXlXjf5/,"2022,9,25,10,15",soccer,czech-republic,cfl-group-a
8dzYzZft,https://www.betexplorer.com/soccer/czech-republic/cfl-group-a/dukla-prague-bohemians-1905/8dzYzZft/,"2022,9,25,10,15",soccer,czech-republic,cfl-group-a
l6tgdDoO,https://www.betexplorer.com/soccer/czech-republic/cfl-group-b/zizkov-slovan-velvary/l6tgdDoO/,"2022,9,25,10,15",soccer,czech-republic,cfl-group-b
zFWr6w5o,https://www.betexplorer.com/soccer/czech-republic/msfl/slovacko-kromeriz/zFWr6w5o/,"2022,9,25,10,15",soccer,czech-republic,msfl
MVYf3yk4,https://www.betexplorer.com/soccer/czech-republic/msfl/unicov-uhersky-brod/MVYf3yk4/,"2022,9,25,10,15",soccer,czech-republic,msfl
v7Ta2e4A,https://www.betexplorer.com/soccer/czech-republic/msfl/velke-mezirici-rosice/v7Ta2e4A/,"2022,9,25,10,15",soccer,czech-republic,msfl
fDMgWA9B,https://www.betexplorer.com/soccer/czech-republic/cfl-group-a/plzen-pisek/fDMgWA9B/,"2022,9,25,10,30",soccer,czech-republic,cfl-group-a
Y9h0sfSp,https://www.betexplorer.com/soccer/czech-republic/msfl/zlin-znojmo/Y9h0sfSp/,"2022,9,25,10,30",soccer,czech-republic,msfl
nusm0ola,https://www.betexplorer.com/soccer/germany/oberliga-bremen/esc-geestemunde-aumund-vegesack/nusm0ola/,"2022,9,25,11,00",soccer,germany,oberliga-bremen
GUie6K0a,https://www.betexplorer.com/soccer/germany/2-bundesliga-women/bayern-munich-hoffenheim/GUie6K0a/,"2022,9,25,11,00",soccer,germany,2-bundesliga-women
lGyFQlnE,https://www.betexplorer.com/soccer/germany/2-bundesliga-women/ingolstadt-rb-leipzig/lGyFQlnE/,"2022,9,25,11,00",soccer,germany,2-bundesliga-women
fm1NAiCT,https://www.betexplorer.com/soccer/japan/j2-league/tochigi-sc-ryukyu/fm1NAiCT/,"2022,9,25,11,00",soccer,japan,j2-league
pngHXcCD,https://www.betexplorer.com/soccer/japan/j3-league/nagano-parceiro-azul-claro-numazu/pngHXcCD/,"2022,9,25,11,00",soccer,japan,j3-league
bNKNkP0H,https://www.betexplorer.com/soccer/poland/division-2/hutnik-krakow-motor-lublin/bNKNkP0H/,"2022,9,25,11,00",soccer,poland,division-2
x8EGCfSe,https://www.betexplorer.com/soccer/slovakia/3-liga-east/slavia-kosice-spisska-nova-ves/x8EGCfSe/,"2022,9,25,11,00",soccer,slovakia,3-liga-east
6wRHEixg,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/union-adarve-cerdanyola-del-valles/6wRHEixg/,"2022,9,25,11,00",soccer,spain,segunda-rfef-group-5
K2jvKvch,https://www.betexplorer.com/soccer/china/super-league/shanghai-port-guangzhou-city/K2jvKvch/,"2022,9,25,11,30",soccer,china,super-league
UFYwSjqR,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/zaragoza-ebro/UFYwSjqR/,"2022,9,25,11,30",soccer,spain,segunda-rfef-group-3
8Iw89pLc,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-7/ad-torrejon-galapagar/8Iw89pLc/,"2022,9,25,11,30",soccer,spain,tercera-rfef-group-7
rJv1c4A1,https://www.betexplorer.com/soccer/spain/tercera-rfef-group-15/subiza-txantrea/rJv1c4A1/,"2022,9,25,11,30",soccer,spain,tercera-rfef-group-15
MwBEvYaD,https://www.betexplorer.com/soccer/poland/ekstraliga-women/kkp-bydgoszcz-gks-katowice/MwBEvYaD/,"2022,9,25,12,00",soccer,poland,ekstraliga-women
4642E5rG,https://www.betexplorer.com/soccer/spain/primera-rfef-group-1/linares-alcorcon/4642E5rG/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-1
d4qs7Nzj,https://www.betexplorer.com/soccer/spain/primera-rfef-group-1/rayo-majadahonda-ad-ceuta/d4qs7Nzj/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-1
8vmo6sjd,https://www.betexplorer.com/soccer/spain/primera-rfef-group-1/real-madrid-cd-badajoz/8vmo6sjd/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-1
OzPaYNNk,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/baleares-ud-logrones/OzPaYNNk/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-2
dtTreoV2,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/real-union-alcoyano/dtTreoV2/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-2
0YPai3UR,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/sabadell-cd-calahorra/0YPai3UR/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-2
AqXnf5p9,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/sd-logrones-cf-intercity/AqXnf5p9/,"2022,9,25,12,00",soccer,spain,primera-rfef-group-2
IFZ9xirk,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-2/ud-logrones-sestao/IFZ9xirk/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-2
rNEELlMf,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/ibiza-islas-pitiusas-prat/rNEELlMf/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-3
YmuVTCEE,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/lleida-pena-deportiva/YmuVTCEE/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-3
MDDIK8y1,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/mallorca-badalona-futur/MDDIK8y1/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-3
fctRUha8,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/terrassa-formentera/fctRUha8/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-3
td3795fs,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/betis-sevilla/td3795fs/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-4
E91F7qPg,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/cadiz-mar-menor/E91F7qPg/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-4
bNd1jrfJ,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/ucam-murcia-torremolinos/bNd1jrfJ/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-4
hjcZw5Yo,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/cacereno-atletico-paso/hjcZw5Yo/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-5
MLHkucOK,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/cd-estepona-cd-coria/MLHkucOK/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-5
nDdwwPmh,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/cd-diocesano-melilla/nDdwwPmh/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-5
Q3esxq3b,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/socuellamos-navalcarnero/Q3esxq3b/,"2022,9,25,12,00",soccer,spain,segunda-rfef-group-5
fu3JGSDd,https://www.betexplorer.com/soccer/ukraine/premier-league/minaj-lviv/fu3JGSDd/,"2022,9,25,12,00",soccer,ukraine,premier-league
OANikAW9,https://www.betexplorer.com/soccer/norway/division-2-group-2/brattvag-ull-kisa/OANikAW9/,"2022,9,25,12,30",soccer,norway,division-2-group-2
h2BM9IFE,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-1/cd-laredo-polvorin/h2BM9IFE/,"2022,9,25,12,30",soccer,spain,segunda-rfef-group-1
r38TQqBU,https://www.betexplorer.com/soccer/world/kings-cup-thailand/thailand-trinidad-tobago/r38TQqBU/,"2022,9,25,12,30",soccer,world,kings-cup-thailand
MLwpYzxs,https://www.betexplorer.com/soccer/denmark/2nd-division/ab-copenhagen-boldklubben-1893/MLwpYzxs/,"2022,9,25,13,00",soccer,denmark,2nd-division
GzwO9zD5,https://www.betexplorer.com/soccer/denmark/3rd-division/holstebro-sfb-oure/GzwO9zD5/,"2022,9,25,13,00",soccer,denmark,3rd-division
2wEf0izH,https://www.betexplorer.com/soccer/denmark/elitedivisionen-women/thisted-fc-sundby/2wEf0izH/,"2022,9,25,13,00",soccer,denmark,elitedivisionen-women
Qc4j07Xr,https://www.betexplorer.com/soccer/finland/kakkonen-group-c/narpes-kraft-kajaanin-haka/Qc4j07Xr/,"2022,9,25,13,00",soccer,finland,kakkonen-group-c
rZbeaRnk,https://www.betexplorer.com/soccer/finland/kakkonen-group-c/otp-komeetat/rZbeaRnk/,"2022,9,25,13,00",soccer,finland,kakkonen-group-c
IDKqiW1c,https://www.betexplorer.com/soccer/norway/division-2-group-2/alta-traeff/IDKqiW1c/,"2022,9,25,13,00",soccer,norway,division-2-group-2
dMttP42p,https://www.betexplorer.com/soccer/russia/fnl/veles-moscow-kamaz/dMttP42p/,"2022,9,25,13,00",soccer,russia,fnl
0l6TmlRt,https://www.betexplorer.com/soccer/sweden/division-1-norra/pitea-orebro-syrianska/0l6TmlRt/,"2022,9,25,13,00",soccer,sweden,division-1-norra
dGaxnSeg,https://www.betexplorer.com/soccer/sweden/division-1-norra/sollentuna-vasalund/dGaxnSeg/,"2022,9,25,13,00",soccer,sweden,division-1-norra
UTcpp6Q5,https://www.betexplorer.com/soccer/sweden/division-1-norra/team-tg-ff-motala/UTcpp6Q5/,"2022,9,25,13,00",soccer,sweden,division-1-norra
ADbAGmnm,https://www.betexplorer.com/soccer/sweden/division-2-norra-svealand/gute-ifk-uppsala/ADbAGmnm/,"2022,9,25,13,00",soccer,sweden,division-2-norra-svealand
YNalhjC1,https://www.betexplorer.com/soccer/sweden/allsvenskan-women/kalmar-pitea/YNalhjC1/,"2022,9,25,13,00",soccer,sweden,allsvenskan-women
MTw8Ajvq,https://www.betexplorer.com/soccer/sweden/elitettan-women/bromolla-alvsjo/MTw8Ajvq/,"2022,9,25,13,00",soccer,sweden,elitettan-women
G0vLBLVo,https://www.betexplorer.com/soccer/england/league-one/plymouth-ipswich/G0vLBLVo/,"2022,9,25,13,30",soccer,england,league-one
CM6DNikd,https://www.betexplorer.com/soccer/norway/toppserien-women/tromso-asane/CM6DNikd/,"2022,9,25,13,30",soccer,norway,toppserien-women
bgkrJbCb,https://www.betexplorer.com/soccer/china/super-league/chengdu-rongcheng-henan-songshan-longmen/bgkrJbCb/,"2022,9,25,14,00",soccer,china,super-league
jm6ZtLYJ,https://www.betexplorer.com/soccer/norway/division-1-women/aalesund-grand-bodo/jm6ZtLYJ/,"2022,9,25,14,00",soccer,norway,division-1-women
AXn6yads,https://www.betexplorer.com/soccer/norway/division-1-women/grimstad-medkila/AXn6yads/,"2022,9,25,14,00",soccer,norway,division-1-women
xpIiIydJ,https://www.betexplorer.com/soccer/norway/division-1-women/kil-hemne-klepp/xpIiIydJ/,"2022,9,25,14,00",soccer,norway,division-1-women
boRvp6vA,https://www.betexplorer.com/soccer/russia/fnl/krasnodar-neftekhimik/boRvp6vA/,"2022,9,25,14,00",soccer,russia,fnl
6ijn57s8,https://www.betexplorer.com/soccer/spain/laliga2/burgos-cf-levante/6ijn57s8/,"2022,9,25,14,00",soccer,spain,laliga2
jJEognKI,https://www.betexplorer.com/soccer/sweden/division-2-sodra-gotaland/karlskrona-hogsby/jJEognKI/,"2022,9,25,14,00",soccer,sweden,division-2-sodra-gotaland
8zq0C9Kt,https://www.betexplorer.com/soccer/sweden/division-2-sodra-gotaland/osterlen-ff-rosengard/8zq0C9Kt/,"2022,9,25,14,00",soccer,sweden,division-2-sodra-gotaland
rHTwMwa6,https://www.betexplorer.com/soccer/sweden/division-2-sodra-svealand/smedby-sleipner/rHTwMwa6/,"2022,9,25,14,00",soccer,sweden,division-2-sodra-svealand
tbYQozxC,https://www.betexplorer.com/soccer/sweden/division-2-norra-gotaland/gauthiod-nordvarmland/tbYQozxC/,"2022,9,25,14,00",soccer,sweden,division-2-norra-gotaland
bZrMnGM5,https://www.betexplorer.com/soccer/sweden/division-2-norra-gotaland/yxhults-ik-vanersborgs-fk/bZrMnGM5/,"2022,9,25,14,00",soccer,sweden,division-2-norra-gotaland
d0oK7lO1,https://www.betexplorer.com/soccer/sweden/elitettan-women/sundsvall-lidkoping/d0oK7lO1/,"2022,9,25,14,00",soccer,sweden,elitettan-women
4hei1XKA,https://www.betexplorer.com/soccer/denmark/elitedivisionen-women/aarhus-brondby/4hei1XKA/,"2022,9,25,14,45",soccer,denmark,elitedivisionen-women
WtKGQF1L,https://www.betexplorer.com/soccer/scotland/challenge-cup/cliftonville-queen-s-park/WtKGQF1L/,"2022,9,25,14,45",soccer,scotland,challenge-cup
W0McVNQh,https://www.betexplorer.com/soccer/england/women-s-super-league/brighton-reading/W0McVNQh/,"2022,9,25,15,00",soccer,england,women-s-super-league
WjiXLkOi,https://www.betexplorer.com/soccer/europe/uefa-nations-league/andorra-latvia/WjiXLkOi/,"2022,9,25,15,00",soccer,europe,uefa-nations-league
QuPtJksB,https://www.betexplorer.com/soccer/europe/uefa-nations-league/moldova-liechtenstein/QuPtJksB/,"2022,9,25,15,00",soccer,europe,uefa-nations-league
