ID,Link,Date,Sport,Country,League
0KYNRdIf,https://www.betexplorer.com/basketball/europe/eurobasket/slovenia-poland/0KYNRdIf/,"2022,9,13,20,30",basketball,europe,eurobasket
SMKmkwQi,https://www.betexplorer.com/hockey/russia/mhl/tayfun-krylya-sovetov/SMKmkwQi/,"2022,9,13,11,00",hockey,russia,mhl
MqKilcub,https://www.betexplorer.com/hockey/russia/mhl/sibirskie-snaipery-mhl-mamonty-yugry-mhl/MqKilcub/,"2022,9,13,13,30",hockey,russia,mhl
6iAwWvHd,https://www.betexplorer.com/hockey/kazakhstan/championship/almaty-gornyak-rudny/6iAwWvHd/,"2022,9,13,15,00",hockey,kazakhstan,championship
8C2CvXKd,https://www.betexplorer.com/hockey/kazakhstan/championship/snezhnye-barsy-mhl-kulager/8C2CvXKd/,"2022,9,13,15,00",hockey,kazakhstan,championship
8OSC38U5,https://www.betexplorer.com/hockey/kazakhstan/championship/humo-nomad-nur-sultan/8OSC38U5/,"2022,9,13,16,00",hockey,kazakhstan,championship
CKmfj5RQ,https://www.betexplorer.com/hockey/russia/khl/salavat-ufa-spartak-moscow/CKmfj5RQ/,"2022,9,13,16,00",hockey,russia,khl
C6rCptVp,https://www.betexplorer.com/hockey/russia/vhl/izhevsk-gornyak-vhl/C6rCptVp/,"2022,9,13,16,30",hockey,russia,vhl
vDWg9P7o,https://www.betexplorer.com/hockey/russia/vhl/almetyevsk-kurhan/vDWg9P7o/,"2022,9,13,17,30",hockey,russia,vhl
EJGqjJAo,https://www.betexplorer.com/hockey/russia/mhl/dinamo-st-petersburg-mhl-dynamo-msk-mhl/EJGqjJAo/,"2022,9,13,17,30",hockey,russia,mhl
0xCMe4YG,https://www.betexplorer.com/hockey/belarus/extraleague/mogilev-yunost-minsk/0xCMe4YG/,"2022,9,13,18,00",hockey,belarus,extraleague
hYZkvx3q,https://www.betexplorer.com/hockey/belarus/extraleague/zhlobin-gomel/hYZkvx3q/,"2022,9,13,18,00",hockey,belarus,extraleague
WzTjdnC7,https://www.betexplorer.com/hockey/russia/khl/bars-kazan-dinamo-minsk/WzTjdnC7/,"2022,9,13,18,00",hockey,russia,khl
U1u1uxG9,https://www.betexplorer.com/hockey/russia/mhl/mhl-mikhaylov-academy-dinamo-shinnik-mhl/U1u1uxG9/,"2022,9,13,18,00",hockey,russia,mhl
MoDIdpJA,https://www.betexplorer.com/hockey/belarus/extraleague/soligorsk-vitebsk/MoDIdpJA/,"2022,9,13,18,05",hockey,belarus,extraleague
W4UQpqkl,https://www.betexplorer.com/hockey/russia/khl/severstal-cherepovets-ska-st-petersburg/W4UQpqkl/,"2022,9,13,18,30",hockey,russia,khl
hEVMoPZs,https://www.betexplorer.com/hockey/russia/khl/niznekamsk-nizhny-novgorod/hEVMoPZs/,"2022,9,13,18,30",hockey,russia,khl
QRTUq34f,https://www.betexplorer.com/hockey/russia/khl/vityaz-balashikha-dynamo-moscow/QRTUq34f/,"2022,9,13,18,30",hockey,russia,khl
nTGHNE4E,https://www.betexplorer.com/hockey/denmark/metal-ligaen/rodovre-mighty-bulls-frederikshavn/nTGHNE4E/,"2022,9,13,19,00",hockey,denmark,metal-ligaen
Yu7ZKVl8,https://www.betexplorer.com/hockey/russia/khl/amur-khabarovsk-red-star-kunlun/Yu7ZKVl8/,"2022,9,13,11,00",hockey,russia,khl
0SK273xb,https://www.betexplorer.com/hockey/russia/vhl/sokol-krasnoyarsk-vhl-akm-vhl/0SK273xb/,"2022,9,13,14,00",hockey,russia,vhl
OCnYrNJ0,https://www.betexplorer.com/hockey/russia/khl/sibir-novosibirsk-avangard-omsk/OCnYrNJ0/,"2022,9,13,14,30",hockey,russia,khl
I3Vc8qNi,https://www.betexplorer.com/hockey/russia/vhl/metallurg-novokuznetsk-bars-vhl/I3Vc8qNi/,"2022,9,13,14,30",hockey,russia,vhl
EVO66Ni4,https://www.betexplorer.com/hockey/russia/vhl/omskie-krylia-vhl-lada-togliatti/EVO66Ni4/,"2022,9,13,15,00",hockey,russia,vhl
nqBwKk4E,https://www.betexplorer.com/hockey/russia/khl/barys-nur-sultan-tractor-chelyabinsk/nqBwKk4E/,"2022,9,13,15,30",hockey,russia,khl
2yZg4hX4,https://www.betexplorer.com/hockey/finland/liiga/tappara-tps-turku/2yZg4hX4/,"2022,9,13,17,30",hockey,finland,liiga
QNR2yzm2,https://www.betexplorer.com/hockey/belarus/extraleague/lokomotiv-orsha-novopolotsk/QNR2yzm2/,"2022,9,13,17,55",hockey,belarus,extraleague
nXSbxGXe,https://www.betexplorer.com/hockey/belarus/extraleague/brest-neman-grodno/nXSbxGXe/,"2022,9,13,18,00",hockey,belarus,extraleague
48wfwdIk,https://www.betexplorer.com/hockey/belarus/extraleague/dynamo-molodechno-hk-lida/48wfwdIk/,"2022,9,13,18,00",hockey,belarus,extraleague
lIUtPiKu,https://www.betexplorer.com/hockey/poland/polish-hockey-league/jastrzebie-gks-katowice/lIUtPiKu/,"2022,9,13,18,00",hockey,poland,polish-hockey-league
S8TpOBZo,https://www.betexplorer.com/hockey/poland/polish-hockey-league/tychy-mmks-podhale/S8TpOBZo/,"2022,9,13,18,00",hockey,poland,polish-hockey-league
8hOA5s7A,https://www.betexplorer.com/hockey/russia/vhl/ska-neva-st-petersburg-buran-voronezh/8hOA5s7A/,"2022,9,13,18,00",hockey,russia,vhl
ppOkNVlh,https://www.betexplorer.com/hockey/poland/polish-hockey-league/torun-sanok/ppOkNVlh/,"2022,9,13,18,30",hockey,poland,polish-hockey-league
ddmdMMvM,https://www.betexplorer.com/hockey/france/ligue-magnus/briancon-cergy-pontoise/ddmdMMvM/,"2022,9,13,20,00",hockey,france,ligue-magnus
vLhiN2PF,https://www.betexplorer.com/hockey/france/ligue-magnus/chamonix-mont-blanc-anglet/vLhiN2PF/,"2022,9,13,20,05",hockey,france,ligue-magnus
zmn0LtfS,https://www.betexplorer.com/hockey/france/ligue-magnus/amiens-mulhouse/zmn0LtfS/,"2022,9,13,20,15",hockey,france,ligue-magnus
hSYRG02q,https://www.betexplorer.com/hockey/france/ligue-magnus/nice-bordeaux/hSYRG02q/,"2022,9,13,20,30",hockey,france,ligue-magnus
tnzgnyAA,https://www.betexplorer.com/hockey/russia/mhl/amurskie-tigry-mhl-krylya-sovetov/tnzgnyAA/,"2022,9,13,11,00",hockey,russia,mhl
z7AOQNrQ,https://www.betexplorer.com/hockey/russia/mhl/belye-medvedi-mhl-tyumensky-legion-mhl/z7AOQNrQ/,"2022,9,13,14,00",hockey,russia,mhl
S2x5qZgT,https://www.betexplorer.com/hockey/russia/mhl/krasnoyarskie-rysi-mhl-molot-perm-mhl/S2x5qZgT/,"2022,9,13,14,00",hockey,russia,mhl
6yxwrsZ6,https://www.betexplorer.com/hockey/russia/khl/yekaterinburg-spartak-moscow/6yxwrsZ6/,"2022,9,13,16,00",hockey,russia,khl
tWJE5IZ0,https://www.betexplorer.com/hockey/czech-republic/chance-liga/jihlava-poruba/tWJE5IZ0/,"2022,9,13,17,30",hockey,czech-republic,chance-liga
bR4DQJBQ,https://www.betexplorer.com/hockey/czech-republic/chance-liga/trebic-slavia-prague/bR4DQJBQ/,"2022,9,13,17,30",hockey,czech-republic,chance-liga
2uLA6bKf,https://www.betexplorer.com/hockey/czech-republic/chance-liga/zlin-kolin/2uLA6bKf/,"2022,9,13,17,30",hockey,czech-republic,chance-liga
tSXc3CnB,https://www.betexplorer.com/hockey/finland/liiga/ifk-helsinki-hameenlinna/tSXc3CnB/,"2022,9,13,17,30",hockey,finland,liiga
OjN22W1H,https://www.betexplorer.com/hockey/finland/liiga/ilves-tampere-assat-pori/OjN22W1H/,"2022,9,13,17,30",hockey,finland,liiga
zRQ61jHN,https://www.betexplorer.com/hockey/finland/liiga/jukurit-kookoo/zRQ61jHN/,"2022,9,13,17,30",hockey,finland,liiga
UmQA0AWT,https://www.betexplorer.com/hockey/finland/liiga/kalpa-kuopio-saipa/UmQA0AWT/,"2022,9,13,17,30",hockey,finland,liiga
WdCxdUvo,https://www.betexplorer.com/hockey/finland/liiga/karpat-oulu-pelicans-lahti/WdCxdUvo/,"2022,9,13,17,30",hockey,finland,liiga
8EeLKDHo,https://www.betexplorer.com/hockey/finland/liiga/vaasan-sport-jyp-jyvaskyla/8EeLKDHo/,"2022,9,13,17,30",hockey,finland,liiga
j115SusE,https://www.betexplorer.com/hockey/czech-republic/chance-liga/prostejov-frydek-mistek/j115SusE/,"2022,9,13,18,00",hockey,czech-republic,chance-liga
t6AsJ9JK,https://www.betexplorer.com/hockey/russia/khl/severstal-cherepovets-dinamo-minsk/t6AsJ9JK/,"2022,9,13,18,00",hockey,russia,khl
0zJemHf4,https://www.betexplorer.com/hockey/russia/mhl/akm-mhl-ska-1946-mhl/0zJemHf4/,"2022,9,13,18,00",hockey,russia,mhl
EaY0pFvN,https://www.betexplorer.com/hockey/russia/mhl/ska-guor-karelia-mhl-russkie-vityazi-mhl/EaY0pFvN/,"2022,9,13,18,00",hockey,russia,mhl
KxZdoePG,https://www.betexplorer.com/hockey/russia/mhl/ska-varyagi-mhl-mhc-spartak-mhl/KxZdoePG/,"2022,9,13,18,00",hockey,russia,mhl
pSzss1lD,https://www.betexplorer.com/hockey/russia/khl/bars-kazan-nizhny-novgorod/pSzss1lD/,"2022,9,13,18,30",hockey,russia,khl
fcIX3OeQ,https://www.betexplorer.com/hockey/russia/khl/cska-moscow-vityaz-balashikha/fcIX3OeQ/,"2022,9,13,18,30",hockey,russia,khl
CYSS44tK,https://www.betexplorer.com/hockey/russia/khl/dynamo-moscow-sochi/CYSS44tK/,"2022,9,13,18,30",hockey,russia,khl
YsUO5pRD,https://www.betexplorer.com/hockey/russia/khl/lokomotiv-yaroslavl-ska-st-petersburg/YsUO5pRD/,"2022,9,13,18,30",hockey,russia,khl
zsPBYeDi,https://www.betexplorer.com/hockey/switzerland/national-league/rapperswil-zurich/zsPBYeDi/,"2022,9,13,19,45",hockey,switzerland,national-league
4tN0TuJI,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/gengel-marek-jecan-mircea-alexandru/4tN0TuJI/,"2022,9,13,9,00",tennis,challenger-men-singles,istanbul
vFq9cf7n,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/santillan-akira-agabigun-sarp/vFq9cf7n/,"2022,9,13,9,00",tennis,challenger-men-singles,istanbul
IV3PtopK,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/astakhova-darya-bondar-anna/IV3PtopK/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
txsscuEd,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/aksu-cengiz-apostol-bogdan-ionut/txsscuEd/,"2022,9,13,10,30",tennis,challenger-men-singles,istanbul
nDEImvuE,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/atmane-terence-gima-sebastian/nDEImvuE/,"2022,9,13,10,30",tennis,challenger-men-singles,istanbul
0KxLES0R,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/palan-dominik-stevenson-kelsey/0KxLES0R/,"2022,9,13,10,30",tennis,challenger-men-singles,istanbul
Wn98GEdR,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/bellucci-mattia-gakhov-ivan/Wn98GEdR/,"2022,9,13,10,30",tennis,challenger-men-singles,szczecin
tKyoWdij,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/wessels-louis-kravchenko-georgii/tKyoWdij/,"2022,9,13,10,30",tennis,challenger-men-singles,szczecin
AT6sDf8P,https://www.betexplorer.com/tennis/wta-singles/portoroz/bucsa-cristina-ruzic-antonia/AT6sDf8P/,"2022,9,13,11,00",tennis,wta-singles,portoroz
QuFZmmZd,https://www.betexplorer.com/tennis/wta-singles/portoroz/burrage-jodie-anna-voegele-stefanie/QuFZmmZd/,"2022,9,13,11,00",tennis,wta-singles,portoroz
tYYmKBFh,https://www.betexplorer.com/tennis/wta-singles/portoroz/dart-harriet-friedsam-anna-lena/tYYmKBFh/,"2022,9,13,11,00",tennis,wta-singles,portoroz
hfVFTImr,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/peliwo-filip-bergevi-filip/hfVFTImr/,"2022,9,13,11,00",tennis,challenger-men-singles,rennes
08KmXxxp,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/topo-marko-compagnucci-tommaso/08KmXxxp/,"2022,9,13,11,00",tennis,challenger-men-singles,rennes
2FyBTlpT,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/bronzetti-lucia-zanevska-maryna/2FyBTlpT/,"2022,9,13,11,00",tennis,challenger-women-singles,bucharest
Eg1PnCpi,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/tomova-viktoriya-ghioroaie-ilona-georgiana/Eg1PnCpi/,"2022,9,13,11,30",tennis,challenger-women-singles,bucharest
Cxg98EGt,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/nikles-johan-molleker-rudolf/Cxg98EGt/,"2022,9,13,12,00",tennis,challenger-men-singles,szczecin
fNFN9Ic2,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/van-assche-luca-paulson-andrew/fNFN9Ic2/,"2022,9,13,12,00",tennis,challenger-men-singles,szczecin
f3ewpBdT,https://www.betexplorer.com/tennis/wta-singles/portoroz/gjorcheska-lina-wurth-tara/f3ewpBdT/,"2022,9,13,12,30",tennis,wta-singles,portoroz
IgnCXt76,https://www.betexplorer.com/tennis/wta-singles/portoroz/konjuh-ana-zakharova-anastasia/IgnCXt76/,"2022,9,13,12,30",tennis,wta-singles,portoroz
IHOjSoVQ,https://www.betexplorer.com/tennis/wta-singles/portoroz/ruse-elena-gabriela-falkner-ziva/IHOjSoVQ/,"2022,9,13,12,30",tennis,wta-singles,portoroz
4zCGRyYO,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/jianu-filip-cristian-albot-radu/4zCGRyYO/,"2022,9,13,12,30",tennis,challenger-men-singles,istanbul
4SHijLAP,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/verdasco-fernando-ilkel-berk/4SHijLAP/,"2022,9,13,12,30",tennis,challenger-men-singles,istanbul
E1keyP7s,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/mertens-yannick-johnson-luke/E1keyP7s/,"2022,9,13,12,30",tennis,challenger-men-singles,rennes
Y7o4IA12,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/reymond-arthur-mora-maxime/Y7o4IA12/,"2022,9,13,12,30",tennis,challenger-men-singles,rennes
YcOxP8hp,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/rosca-ioana-loredana-errani-sara/YcOxP8hp/,"2022,9,13,12,30",tennis,challenger-women-singles,bucharest
Uc5Ass2d,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/skatov-timofey-mager-gianluca/Uc5Ass2d/,"2022,9,13,13,00",tennis,challenger-men-singles,szczecin
hIHa7pg1,https://www.betexplorer.com/tennis/wta-singles/chennai/fett-jana-hibino-nao/hIHa7pg1/,"2022,9,13,13,30",tennis,wta-singles,chennai
6eYDob2L,https://www.betexplorer.com/tennis/wta-singles/chennai/kawa-katarzyna-sharma-astra/6eYDob2L/,"2022,9,13,13,30",tennis,wta-singles,chennai
K2Eluduk,https://www.betexplorer.com/tennis/wta-singles/chennai/zuger-joanne-bouchard-eugenie/K2Eluduk/,"2022,9,13,13,30",tennis,wta-singles,chennai
QLbE673q,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/handel-tim-choinski-jan/QLbE673q/,"2022,9,13,13,30",tennis,challenger-men-singles,szczecin
Wxp0zqNm,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/krumich-martin-ejupovic-elmar/Wxp0zqNm/,"2022,9,13,13,30",tennis,challenger-men-singles,szczecin
Iy3zR4sE,https://www.betexplorer.com/tennis/wta-singles/portoroz/alexandrova-ekaterina-kostyuk-marta/Iy3zR4sE/,"2022,9,13,14,00",tennis,wta-singles,portoroz
ATr4Z2xf,https://www.betexplorer.com/tennis/wta-singles/portoroz/liu-claire-potapova-anastasia/ATr4Z2xf/,"2022,9,13,14,00",tennis,wta-singles,portoroz
02avBhKl,https://www.betexplorer.com/tennis/wta-doubles/portoroz/bucsa-cristina-mihalikova-tereza-lovric-pia-smejkal-lara/02avBhKl/,"2022,9,13,14,00",tennis,wta-doubles,portoroz
zeKaVJYa,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/alvarez-varona-nicolas-setkic-aldin/zeKaVJYa/,"2022,9,13,14,00",tennis,challenger-men-singles,istanbul
SUGiXu4m,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/metreveli-aleksandre-1993-kirci-koray/SUGiXu4m/,"2022,9,13,14,00",tennis,challenger-men-singles,istanbul
0viR35m2,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/diez-steven-rehberg-max-hans/0viR35m2/,"2022,9,13,14,00",tennis,challenger-men-singles,rennes
v7uuyGDb,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/friberg-karl-jebens-hendrik/v7uuyGDb/,"2022,9,13,14,00",tennis,challenger-men-singles,rennes
KpoMsRUD,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/dinu-cristina-udvardy-panna/KpoMsRUD/,"2022,9,13,14,00",tennis,challenger-women-singles,bucharest
MJ4XpjF3,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/galfi-dalma-fourlis-jaimee/MJ4XpjF3/,"2022,9,13,14,00",tennis,challenger-women-singles,bucharest
ltoQ2iY4,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/cecchinato-marco-moroni-gian-marco/ltoQ2iY4/,"2022,9,13,14,30",tennis,challenger-men-singles,szczecin
0IXHpIHR,https://www.betexplorer.com/tennis/wta-singles/chennai/blinkova-anna-marino-rebecca/0IXHpIHR/,"2022,9,13,15,00",tennis,wta-singles,chennai
6LL36487,https://www.betexplorer.com/tennis/wta-singles/chennai/liang-en-shuo-fruhvirtova-linda/6LL36487/,"2022,9,13,15,00",tennis,wta-singles,chennai
faVQPGu2,https://www.betexplorer.com/tennis/wta-singles/chennai/paquet-chloe-thandi-karman-kaur/faVQPGu2/,"2022,9,13,15,30",tennis,wta-singles,chennai
4h1rPrCQ,https://www.betexplorer.com/tennis/wta-singles/portoroz/tauson-clara-haddad-maia-beatriz/4h1rPrCQ/,"2022,9,13,15,30",tennis,wta-singles,portoroz
php5bzht,https://www.betexplorer.com/tennis/wta-doubles/portoroz/alexandrova-ekaterina-heisen-vivian-friedsam-anna-lena-juvan-kaja/php5bzht/,"2022,9,13,15,30",tennis,wta-doubles,portoroz
Usie7AJD,https://www.betexplorer.com/tennis/wta-doubles/portoroz/babos-timea-zidansek-tamara-morderger-tayisiya-morderger-yana/Usie7AJD/,"2022,9,13,15,30",tennis,wta-doubles,portoroz
MTg96ZYu,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/vavassori-andrea-arnaldi-matteo/MTg96ZYu/,"2022,9,13,15,30",tennis,challenger-men-singles,szczecin
tIMjCcTT,https://www.betexplorer.com/tennis/itf-men-singles/m25-santa-margherita-di-pula-6/lavagno-edoardo-la-vela-giuseppe/tIMjCcTT/,"2022,9,13,16,00",tennis,itf-men-singles,m25-santa-margherita-di-pula-6
rR8I7Hyo,https://www.betexplorer.com/tennis/itf-men-singles/m25-santa-margherita-di-pula-6/misasi-giannicola-ferrari-gianmarco/rR8I7Hyo/,"2022,9,13,16,00",tennis,itf-men-singles,m25-santa-margherita-di-pula-6
OtSoDwEN,https://www.betexplorer.com/tennis/itf-men-singles/m25-santa-margherita-di-pula-6/tabacco-giorgio-arnaboldi-federico/OtSoDwEN/,"2022,9,13,16,00",tennis,itf-men-singles,m25-santa-margherita-di-pula-6
82J8l0I2,https://www.betexplorer.com/tennis/wta-singles/chennai/wickmayer-yanina-wang-qiang/82J8l0I2/,"2022,9,13,16,30",tennis,wta-singles,chennai
W2qg6Qvc,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/coria-federico-brancaccio-raul/W2qg6Qvc/,"2022,9,13,16,30",tennis,challenger-men-singles,szczecin
bgDhvGfe,https://www.betexplorer.com/tennis/wta-singles/chennai/peterson-rebecca-jimenez-kasintseva-victoria/bgDhvGfe/,"2022,9,13,17,00",tennis,wta-singles,chennai
hhS0bI2n,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/chidekh-clement-decamps-gabriel/hhS0bI2n/,"2022,9,13,17,00",tennis,challenger-men-singles,rennes
zZW7cBEF,https://www.betexplorer.com/tennis/challenger-men-singles/cary/crawford-oliver-mena-facundo/zZW7cBEF/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
zcBjkmMe,https://www.betexplorer.com/tennis/challenger-men-singles/cary/ficovich-juan-pablo-damm-martin-2003/zcBjkmMe/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
UehsCAT8,https://www.betexplorer.com/tennis/challenger-men-singles/cary/hijikata-rinky-nanda-govind/UehsCAT8/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
MkVFekqS,https://www.betexplorer.com/tennis/challenger-men-singles/cary/kovacevic-aleksandar-koepfer-dominik/MkVFekqS/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
SW7ri9iq,https://www.betexplorer.com/tennis/challenger-men-singles/cary/kudla-denis-svajda-zachary/SW7ri9iq/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
drY3bia9,https://www.betexplorer.com/tennis/challenger-men-singles/cary/mchugh-aidan-sandgren-tennys/drY3bia9/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
tzCnjT6k,https://www.betexplorer.com/tennis/challenger-men-singles/cary/mmoh-michael-cox-daniel/tzCnjT6k/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
raWBdVTL,https://www.betexplorer.com/tennis/challenger-men-singles/cary/seggerman-ryan-thompson-jordan/raWBdVTL/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
j5gwDjE2,https://www.betexplorer.com/tennis/challenger-men-singles/cary/shick-braden-rybakov-alex/j5gwDjE2/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
EmAfl7y2,https://www.betexplorer.com/tennis/challenger-men-singles/cary/smith-keegan-krueger-mitchell/EmAfl7y2/,"2022,9,13,18,00",tennis,challenger-men-singles,cary
hIZVFvZC,https://www.betexplorer.com/tennis/wta-singles/portoroz/raducanu-emma-yastremska-dayana/hIZVFvZC/,"2022,9,13,19,00",tennis,wta-singles,portoroz
lKL9ddXb,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/debru-gabriel-rosenkranz-mats/lKL9ddXb/,"2022,9,13,19,00",tennis,challenger-men-singles,rennes
0KhD5gln,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/diaz-acosta-facundo-michalski-daniel/0KhD5gln/,"2022,9,13,19,00",tennis,challenger-men-singles,szczecin
Q5lmue2O,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/bellier-antoine-vatutin-alexey/Q5lmue2O/,"2022,9,13,20,30",tennis,challenger-men-singles,rennes
6JG0xfP7,https://www.betexplorer.com/tennis/wta-singles/chennai/hartono-arianne-swan-katie/6JG0xfP7/,"2022,9,13,8,00",tennis,wta-singles,chennai
S4Z9nvmF,https://www.betexplorer.com/tennis/wta-singles/chennai/linette-magda-uchijima-moyuka/S4Z9nvmF/,"2022,9,13,8,00",tennis,wta-singles,chennai
bF8kU70E,https://www.betexplorer.com/tennis/wta-singles/chennai/podoroska-nadia-okamura-kyoka/bF8kU70E/,"2022,9,13,8,00",tennis,wta-singles,chennai
SSHdwzA1,https://www.betexplorer.com/tennis/wta-singles/chennai/raina-ankita-maria-tatjana/SSHdwzA1/,"2022,9,13,8,00",tennis,wta-singles,chennai
ngICmKX8,https://www.betexplorer.com/tennis/wta-singles/chennai/alison-riske-amritraj-gasanova-anastasia/ngICmKX8/,"2022,9,13,8,00",tennis,wta-singles,chennai
xvPqtxQr,https://www.betexplorer.com/tennis/wta-singles/chennai/selekhmeteva-oksana-papamichail-despina/xvPqtxQr/,"2022,9,13,8,00",tennis,wta-singles,chennai
KO9oVmo8,https://www.betexplorer.com/tennis/wta-singles/chennai/tjandramulia-olivia-zhao-carol/KO9oVmo8/,"2022,9,13,8,00",tennis,wta-singles,chennai
vRPnTRFK,https://www.betexplorer.com/tennis/wta-singles/chennai/tkacheva-mariia-gracheva-varvara/vRPnTRFK/,"2022,9,13,8,00",tennis,wta-singles,chennai
nuFKWo4M,https://www.betexplorer.com/tennis/wta-doubles/chennai/blinkova-anna-dzalamidze-natela-christian-kaitlyn-marozava-lidziya/nuFKWo4M/,"2022,9,13,8,00",tennis,wta-doubles,chennai
0OC8ZmK3,https://www.betexplorer.com/tennis/wta-doubles/chennai/bouchard-eugenie-wickmayer-yanina-han-xin-yun-kawa-katarzyna/0OC8ZmK3/,"2022,9,13,8,00",tennis,wta-doubles,chennai
hMVHCQCj,https://www.betexplorer.com/tennis/wta-doubles/chennai/dabrowski-gabriela-stefani-luisa-papamichail-despina-swan-katie/hMVHCQCj/,"2022,9,13,8,00",tennis,wta-doubles,chennai
U34PV5JS,https://www.betexplorer.com/tennis/wta-doubles/chennai/hartono-arianne-tjandramulia-olivia-sharma-astra-yashina-ekaterina/U34PV5JS/,"2022,9,13,8,00",tennis,wta-doubles,chennai
vFBCY7Z9,https://www.betexplorer.com/tennis/wta-doubles/chennai/plipuech-peangtarn-uchijima-moyuka-balu-sharmada-bhatia-riya/vFBCY7Z9/,"2022,9,13,8,00",tennis,wta-doubles,chennai
8lGGXRlG,https://www.betexplorer.com/tennis/wta-doubles/chennai/raina-ankita-van-der-hoek-rosalie-gasanova-anastasia-selekhmeteva-oksana/8lGGXRlG/,"2022,9,13,8,00",tennis,wta-doubles,chennai
6PJayAki,https://www.betexplorer.com/tennis/wta-doubles/chennai/rompies-jessy-thombare-prarthana-jimenez-kasintseva-victoria-podoroska-nadia/6PJayAki/,"2022,9,13,8,00",tennis,wta-doubles,chennai
6y4JouJt,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/donskoy-evgeny-lokoli-laurent/6y4JouJt/,"2022,9,13,10,00",tennis,challenger-men-singles,istanbul
IJ94Uwl6,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/duckworth-james-rosol-lukas/IJ94Uwl6/,"2022,9,13,10,00",tennis,challenger-men-singles,istanbul
lvImYLls,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/jubb-paul-mayot-harold/lvImYLls/,"2022,9,13,10,00",tennis,challenger-men-singles,istanbul
QqDCSHII,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/kachmazov-alibek-blancaneaux-geoffrey/QqDCSHII/,"2022,9,13,10,00",tennis,challenger-men-singles,istanbul
d4LeWaJg,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/lock-benjamin-haase-robin/d4LeWaJg/,"2022,9,13,10,00",tennis,challenger-men-singles,istanbul
rcuLx2tQ,https://www.betexplorer.com/tennis/challenger-men-singles/istanbul/medjedovic-hamad-gray-alastair/rcuLx2tQ/,"2022,9,13,10,00",tennis,challenger-men-singles,istanbul
dpPHfz2B,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/added-dan-paire-benoit/dpPHfz2B/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
rsLDeGn5,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/andreev-adrian-janvier-maxime/rsLDeGn5/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
v9EMgfHH,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/barrere-gregoire-moriya-hiroki/v9EMgfHH/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
E1Tdabmt,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/de-schepper-kenny-gojowczyk-peter/E1Tdabmt/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
