ID,Result,Partial results
IZwybSgM,"[2, 0]","[[0, 0], [2, 0]]"
Q7sl8z6U,"[3, 2]","[[3, 1], [0, 1]]"
IHfkyZZG,"[1, 4]","[[0, 1], [1, 3]]"
AyuAva2G,"[2, 1]","[[1, 0], [1, 1]]"
4hc6Kkg8,"[2, 0]","[[1, 0], [1, 0]]"
WKAJTEWq,"[2, 0]","[[2, 0], [0, 0]]"
YqVrzHgG,"[0, 2]","[[0, 2], [0, 0]]"
QsANSYoj,"[0, 0]","[[0, 0], [0, 0]]"
CzUnZz9M,"[3, 0]","[[0, 0], [3, 0]]"
4AQvycvA,"[1, 1]","[[1, 0], [0, 1]]"
faJiYfOS,"[1, 1]","[[1, 0], [0, 1]]"
v54UJ5Xd,"[3, 0]","[[0, 0], [3, 0]]"
W2NwcrQq,,
Ie3YIPn3,"[4, 1]","[[1, 1], [3, 0]]"
YRs33pmG,"[3, 1]","[[2, 0], [1, 1]]"
UgyC1OHS,,
CIt7242M,"[1, 4]","[[0, 2], [1, 2]]"
ULPRxP3k,"[0, 1]","[[0, 1], [0, 0]]"
KnvdrotS,"[2, 2]","[[0, 0], [2, 2]]"
tduhqRQL,"[0, 0]","[[0, 0], [0, 0]]"
bXkmp7BF,"[1, 2]","[[1, 1], [0, 1]]"
AcKkQV4G,"[2, 1]","[[1, 0], [1, 1]]"
ANkoTXKc,"[3, 1]","[[2, 1], [1, 0]]"
KdaJT3kk,"[0, 1]","[[0, 0], [0, 1]]"
llJgPkKM,"[0, 2]","[[0, 2], [0, 0]]"
rBIcO9ZS,"[3, 2]","[[1, 1], [2, 1]]"
4pkkSiz4,"[1, 0]","[[1, 0], [0, 0]]"
ljtRDfgr,"[0, 1]","[[0, 0], [0, 1]]"
vNwfB1Xq,"[0, 3]","[[0, 1], [0, 2]]"
fkOhW299,"[4, 2]","[[2, 0], [2, 2]]"
0SOlXrf3,"[3, 1]","[[3, 0], [0, 1]]"
t0HCGRch,"[0, 2]","[[0, 1], [0, 1]]"
ERUJE5S4,"[6, 1]","[[3, 0], [3, 1]]"
KjGGFoDb,"[0, 18]","[[0, 11], [0, 7]]"
hITNDPsB,"[5, 0]","[[1, 0], [4, 0]]"
YsrO93Fp,"[1, 1]","[[0, 1], [1, 0]]"
IwQdkQ8r,"[0, 2]","[[0, 2], [0, 0]]"
Q3T4m4we,"[1, 1]","[[1, 1], [0, 0]]"
8SI9nOh1,"[1, 0]","[[0, 0], [1, 0]]"
C0P0lpOl,"[4, 0]","[[2, 0], [2, 0]]"
Wtf9egds,"[2, 0]","[[1, 0], [1, 0]]"
QaHt0ZmQ,"[4, 3]","[[3, 0], [1, 3]]"
K2QjwCtD,"[0, 1]","[[0, 1], [0, 0]]"
GUeLhit0,"[0, 2]","[[0, 1], [0, 1]]"
rHcDfDBm,"[2, 3]","[[2, 1], [0, 2]]"
bgPfxWeJ,"[0, 5]","[[0, 4], [0, 1]]"
n9Ix1FYJ,"[0, 1]","[[0, 0], [0, 1]]"
Eca53Xvs,"[2, 2]","[[2, 2], [0, 0]]"
zDmE1B9g,"[0, 3]","[[0, 2], [0, 1]]"
rwiMakv6,"[1, 3]","[[1, 0], [0, 3]]"
rcNYLue8,"[1, 1]","[[1, 0], [0, 1]]"
hlb92ifm,"[0, 1]","[[0, 0], [0, 1]]"
MmMxLaAE,"[0, 0]","[[0, 0], [0, 0]]"
lGiI0VOa,"[0, 2]","[[0, 0], [0, 2]]"
MTkQb9gC,"[3, 0]","[[2, 0], [1, 0]]"
EkTRjqX7,"[5, 1]","[[1, 1], [4, 0]]"
0nPNiPH1,"[4, 1]","[[1, 0], [3, 1]]"
Mm2pjnGm,"[0, 3]","[[0, 1], [0, 2]]"
fF7HT2kC,"[0, 0]",
nN9IfRXr,"[3, 1]","[[2, 0], [1, 1]]"
SYQFgomk,"[2, 2]","[[2, 1], [0, 1]]"
OKAID6vL,"[1, 0]","[[1, 0], [0, 0]]"
f10hlQp0,"[2, 4]","[[1, 3], [1, 1]]"
Q1UlBfZp,"[6, 1]","[[3, 0], [3, 1]]"
lx7LSM4I,"[1, 4]","[[0, 2], [1, 2]]"
fo6EEnPE,"[1, 0]","[[0, 0], [1, 0]]"
6PPJh52e,"[3, 1]","[[3, 1], [0, 0]]"
G2BfNFQt,"[3, 1]","[[1, 1], [2, 0]]"
bNOSReIP,"[0, 2]","[[0, 0], [0, 2]]"
jL37KDAa,"[0, 2]","[[0, 1], [0, 1]]"
bo7FIiuC,"[3, 2]","[[0, 1], [3, 1]]"
tAdKHBfI,"[0, 2]","[[0, 1], [0, 1]]"
CU43Lgeg,"[3, 0]","[[0, 0], [3, 0]]"
Kf8BJXP5,"[5, 0]","[[2, 0], [3, 0]]"
U5FbMZum,"[4, 0]","[[4, 0], [0, 0]]"
EToU1HHn,"[0, 2]","[[0, 1], [0, 1]]"
6NO2odX5,"[3, 1]","[[1, 1], [2, 0]]"
pEN6pGnC,"[1, 3]","[[1, 0], [0, 3]]"
fq5c7wfP,"[1, 2]","[[0, 0], [1, 2]]"
SxDBqz2I,"[1, 0]","[[0, 0], [1, 0]]"
hKpY0yXh,"[1, 0]","[[1, 0], [0, 0]]"
dhiP2c2t,"[3, 2]","[[2, 2], [1, 0]]"
ttHFrfHO,"[0, 2]","[[0, 1], [0, 1]]"
bTL4hKzn,"[1, 3]","[[1, 0], [0, 3]]"
feFDjb5b,"[1, 3]","[[1, 2], [0, 1]]"
rHoeYGkU,"[1, 0]","[[1, 0], [0, 0]]"
WtriZdzO,"[2, 1]","[[2, 0], [0, 1]]"
2LILlxzB,"[3, 4]","[[2, 3], [1, 1]]"
lIhnzwLH,"[6, 1]","[[4, 0], [2, 1]]"
G4G9ivjh,"[0, 2]","[[0, 0], [0, 2]]"
KxN0g0Lu,"[1, 2]","[[0, 0], [1, 2]]"
pnHQQw95,"[1, 1]","[[1, 1], [0, 0]]"
bVEETuPn,"[3, 1]","[[1, 1], [2, 0]]"
tfzlnluE,"[3, 0]","[[2, 0], [1, 0]]"
WrDMRJga,"[2, 3]","[[2, 0], [0, 3]]"
Emr2Opm7,"[1, 1]","[[0, 1], [1, 0]]"
Sjn6N42D,"[7, 1]","[[3, 1], [4, 0]]"
xMDISavg,"[3, 1]","[[2, 1], [1, 0]]"
IJcHUL9t,"[3, 3]","[[2, 1], [1, 2]]"
Ei02K2v5,"[1, 2]","[[1, 0], [0, 2]]"
hra6JMgB,"[1, 0]","[[0, 0], [1, 0]]"
O27kN4fn,"[5, 0]","[[1, 0], [4, 0]]"
pC8oOput,"[2, 0]","[[1, 0], [1, 0]]"
CpF7H0ON,"[3, 0]","[[2, 0], [1, 0]]"
YgG3It9H,"[1, 1]","[[0, 0], [1, 1]]"
KU0bLrPb,"[1, 2]","[[0, 1], [1, 1]]"
j5RUw3go,"[2, 4]","[[2, 1], [0, 3]]"
AZszsiRM,"[2, 3]","[[1, 2], [1, 1]]"
fwhBneco,"[2, 2]","[[1, 0], [1, 2]]"
tfjJpZRc,"[1, 0]","[[0, 0], [1, 0]]"
GCrWsXBG,"[3, 1]","[[2, 0], [1, 1]]"
29vSrDdA,"[4, 0]","[[3, 0], [1, 0]]"
KpkNqgs4,"[2, 2]","[[2, 0], [0, 2]]"
YTjFoFCi,"[2, 0]","[[0, 0], [2, 0]]"
t8kSLeJj,"[0, 0]","[[0, 0], [0, 0]]"
dzzRtceG,"[2, 0]","[[2, 0], [0, 0]]"
8EsEqaBc,"[0, 4]","[[0, 1], [0, 3]]"
2DzNswtA,"[0, 2]","[[0, 1], [0, 1]]"
UNrApudi,"[3, 1]","[[2, 1], [1, 0]]"
YacfPUPr,"[2, 0]","[[2, 0], [0, 0]]"
jwXIrJQ3,"[1, 2]","[[1, 2], [0, 0]]"
I1Kmgt3T,"[2, 2]","[[0, 1], [2, 1]]"
2ZeKmKQj,"[2, 2]","[[0, 2], [2, 0]]"
OrcGl0Bp,"[4, 1]","[[1, 1], [3, 0]]"
AyHue2YG,"[5, 1]","[[1, 0], [4, 1]]"
E9NWdO34,"[1, 5]","[[1, 1], [0, 4]]"
WpIydrJA,"[2, 2]","[[1, 0], [1, 2]]"
hQwbfaIn,"[1, 2]","[[1, 2], [0, 0]]"
OfLZaLfP,"[1, 1]","[[0, 1], [1, 0]]"
M5VEjHHB,"[1, 1]","[[1, 0], [0, 1]]"
WGx2gJXh,"[1, 0]","[[0, 0], [1, 0]]"
Qwx6hwma,"[4, 1]","[[2, 0], [2, 1]]"
Q371eu3t,"[1, 2]","[[0, 2], [1, 0]]"
I7NHCq4S,"[2, 0]","[[1, 0], [1, 0]]"
44JDDPlM,"[2, 0]","[[1, 0], [1, 0]]"
EFQ0GR43,"[2, 2]","[[1, 2], [1, 0]]"
AsK9E5ZF,"[0, 0]","[[0, 0], [0, 0]]"
Ol0p83Cq,"[1, 3]","[[1, 2], [0, 1]]"
A5bh6ssd,"[4, 0]","[[1, 0], [3, 0]]"
2ual7NRk,"[0, 0]","[[0, 0], [0, 0]]"
pMgRYO9g,"[1, 1]","[[0, 0], [1, 1]]"
YsEjuRWP,"[4, 2]","[[2, 1], [2, 1]]"
OChVXrPa,"[0, 2]","[[0, 1], [0, 1]]"
2c4MZ4fm,"[0, 0]","[[0, 0], [0, 0]]"
WxdwWMgC,"[4, 1]","[[2, 0], [2, 1]]"
hncZW2v6,"[0, 1]","[[0, 0], [0, 1]]"
jN0Izous,"[1, 3]","[[0, 0], [1, 3]]"
Q5bsBErU,"[2, 4]","[[1, 3], [1, 1]]"
jmW3SFD4,"[1, 3]","[[0, 0], [1, 3]]"
xpSaTebb,"[3, 4]","[[2, 2], [1, 2]]"
pAV7RZSA,"[1, 0]","[[0, 0], [1, 0]]"
GUwiVHTo,"[1, 6]","[[1, 3], [0, 3]]"
SEp96Yjo,"[2, 3]","[[0, 3], [2, 0]]"
fLxeUyqh,"[5, 2]","[[2, 2], [3, 0]]"
Am7dOUkB,,"[[1, 2], [1, 0], [3, 5]]"
Wd8hPAz5,"[1, 2]","[[0, 1], [1, 1]]"
4A60Nl5H,"[4, 1]","[[3, 1], [1, 0]]"
nT0zHnro,"[3, 1]","[[1, 1], [2, 0]]"
zqfIuWKo,"[2, 4]","[[1, 3], [1, 1]]"
2eP3M8KN,"[6, 1]","[[4, 0], [2, 1]]"
pKE8LSZT,,"[[0, 2], [4, 2], [3, 5]]"
EZhMvjzh,,"[[1, 0], [0, 1], [4, 2]]"
2a7NgBPm,"[2, 6]","[[1, 2], [1, 4]]"
UPHskmvJ,"[0, 3]","[[0, 3], [0, 0]]"
WvavjTOC,"[4, 1]","[[3, 0], [1, 1]]"
bR0Wikf0,"[3, 2]","[[1, 0], [2, 2]]"
tj6RhVvf,"[3, 1]","[[2, 1], [1, 0]]"
WUeQDWGJ,"[2, 3]","[[1, 2], [1, 1]]"
xIazi996,"[4, 2]","[[3, 1], [1, 1]]"
jmUFkmzK,"[1, 1]","[[1, 1], [0, 0]]"
0IkFjo57,"[1, 0]","[[0, 0], [1, 0]]"
v9lJk5KD,"[4, 6]","[[3, 2], [1, 4]]"
xpQBjTKD,"[3, 1]","[[1, 1], [2, 0]]"
nJFopRcs,"[5, 3]","[[4, 2], [1, 1]]"
4fAjqoDm,"[1, 3]","[[1, 2], [0, 1]]"
ro9fr5Sg,"[1, 3]","[[0, 1], [1, 2]]"
pATJl7kQ,"[0, 1]","[[0, 0], [0, 1]]"
MPPapfTM,"[2, 3]","[[2, 0], [0, 3]]"
82JqlxUc,"[6, 0]","[[3, 0], [3, 0]]"
S2QeozEG,"[5, 2]","[[2, 1], [3, 1]]"
ngImmdq4,"[1, 0]","[[1, 0], [0, 0]]"
K05zvh6j,"[0, 1]","[[0, 1], [0, 0]]"
0GO3qErT,"[2, 1]","[[2, 1], [0, 0]]"
tA6WvYjp,"[5, 1]","[[1, 0], [4, 1]]"
UH7hnGbA,"[2, 2]","[[1, 1], [1, 1]]"
bPBb1Saq,"[2, 1]","[[0, 0], [2, 1]]"
EizS6lxM,"[3, 0]","[[2, 0], [1, 0]]"
hrZV58iS,"[1, 0]","[[1, 0], [0, 0]]"
CSF20nFk,,
6RzO7UMF,"[2, 1]","[[1, 0], [1, 1]]"
ptEAbQq2,"[1, 0]","[[0, 0], [1, 0]]"
MccgN9M2,"[3, 1]","[[1, 1], [2, 0]]"
6kF6a6Ue,"[4, 0]","[[1, 0], [3, 0]]"
WbPyXtlU,"[6, 4]","[[3, 0], [3, 4]]"
MN4oipZo,"[4, 3]","[[2, 1], [2, 2]]"
rwgfkO3b,"[0, 3]","[[0, 2], [0, 1]]"
4nfjj4lh,"[1, 1]","[[0, 1], [1, 0]]"
CCcblrJ4,"[1, 1]","[[0, 0], [1, 1]]"
8K0shQJu,"[9, 0]","[[4, 0], [5, 0]]"
n7V1ONjR,"[0, 2]","[[0, 2], [0, 0]]"
8GWcP3yL,"[1, 0]","[[1, 0], [0, 0]]"
jLoa42ae,"[1, 4]","[[1, 2], [0, 2]]"
0jTkRP68,"[7, 3]","[[3, 1], [4, 2]]"
EgXgQqME,"[3, 0]","[[2, 0], [1, 0]]"
Kfj33ME1,"[1, 0]","[[0, 0], [1, 0]]"
bok72tU7,"[3, 1]","[[1, 1], [2, 0]]"
WG4anqd0,"[2, 3]","[[0, 1], [2, 2]]"
4KHOY3Hc,"[3, 1]","[[2, 0], [1, 1]]"
nq7TXNW3,"[4, 0]","[[2, 0], [2, 0]]"
zJIqUuWS,"[0, 4]","[[0, 2], [0, 2]]"
pUPWWsnA,"[3, 1]","[[2, 0], [1, 1]]"
IsOvVLGM,"[2, 3]","[[1, 0], [1, 3]]"
viPzW11G,"[4, 4]","[[4, 2], [0, 2]]"
Wl4FOJgj,"[2, 2]","[[1, 2], [1, 0]]"
xS4BPavp,"[2, 3]","[[1, 2], [1, 1]]"
z17ZXb29,,"[[1, 2], [2, 1], [3, 4]]"
McuNOfPe,"[5, 0]","[[2, 0], [3, 0]]"
nyBwXIHF,"[1, 2]","[[0, 1], [1, 1]]"
tv8VYvm3,"[6, 1]","[[3, 1], [3, 0]]"
0riEQGfq,"[4, 1]","[[1, 0], [3, 1]]"
Ua0rWxXL,"[4, 3]","[[2, 3], [2, 0]]"
vZkIPzAk,"[1, 0]","[[1, 0], [0, 0]]"
8janVdnS,"[1, 3]","[[1, 1], [0, 2]]"
ju0onF0I,"[1, 2]","[[0, 0], [1, 2]]"
rZnX9IhP,"[3, 0]","[[1, 0], [2, 0]]"
WxpplyW5,"[2, 0]","[[1, 0], [1, 0]]"
OCtxjc1g,"[4, 1]","[[3, 0], [1, 1]]"
UVbkoZFO,"[3, 1]","[[1, 1], [2, 0]]"
ATrlmeoC,"[0, 7]","[[0, 3], [0, 4]]"
xGptkHGa,"[1, 4]","[[1, 1], [0, 3]]"
roax3YGE,"[3, 0]","[[1, 0], [2, 0]]"
zcgGej9l,"[2, 1]","[[0, 0], [2, 1]]"
xMDu2hWK,"[3, 0]","[[3, 0], [0, 0]]"
MgkCdWgr,"[9, 0]","[[5, 0], [4, 0]]"
GCCq1CoR,"[2, 0]","[[2, 0], [0, 0]]"
UJhKfAOf,"[0, 5]","[[0, 2], [0, 3]]"
8AiOgUw1,"[6, 0]","[[1, 0], [5, 0]]"
htQb0bxG,"[3, 0]","[[1, 0], [2, 0]]"
xjNn30hc,"[7, 2]","[[2, 1], [5, 1]]"
WQyj2K73,"[1, 5]","[[0, 3], [1, 2]]"
baOr4twi,"[2, 1]","[[1, 1], [1, 0]]"
6qU2aIiM,"[0, 2]","[[0, 2], [0, 0]]"
2FFYgdFq,"[6, 2]","[[2, 0], [4, 2]]"
06T6bx7S,"[2, 4]","[[1, 0], [1, 4]]"
AHzf1vN9,"[6, 0]","[[4, 0], [2, 0]]"
GGpT9Q14,"[2, 2]","[[1, 2], [1, 0]]"
buzY8pHA,"[1, 3]","[[0, 2], [1, 1]]"
Crvx84WG,"[2, 0]","[[2, 0], [0, 0]]"
zyd4129p,"[1, 1]","[[0, 0], [1, 1]]"
pdxp6r1T,"[3, 2]","[[2, 0], [1, 2]]"
65wt7OoN,"[5, 1]","[[3, 1], [2, 0]]"
ERf80MOj,"[4, 1]","[[1, 1], [3, 0]]"
YXlY7kEQ,"[1, 0]","[[0, 0], [1, 0]]"
U3z42Tyl,"[4, 1]","[[2, 0], [2, 1]]"
r7v81mif,"[8, 2]","[[3, 1], [5, 1]]"
4MSGaRL6,"[10, 0]","[[3, 0], [7, 0]]"
CnSKboyD,"[1, 2]","[[0, 0], [1, 2]]"
QVTC0760,"[0, 5]","[[0, 2], [0, 3]]"
zsy039Ms,"[5, 1]","[[1, 1], [4, 0]]"
G2XNfbef,"[3, 1]","[[1, 1], [2, 0]]"
KfUviGfJ,"[1, 6]","[[1, 3], [0, 3]]"
pxxSgIA0,"[1, 1]","[[1, 1], [0, 0]]"
6iQzhduD,"[2, 0]","[[0, 0], [2, 0]]"
OSzWhxQ6,"[2, 0]","[[0, 0], [2, 0]]"
ClHQEJnQ,"[5, 4]","[[3, 1], [2, 3]]"
YcIMFaXJ,"[1, 3]","[[1, 1], [0, 2]]"
OI7i0l8D,"[1, 3]","[[1, 2], [0, 1]]"
SjEr2Aw1,"[1, 3]","[[1, 2], [0, 1]]"
GCfwOi0K,"[3, 2]","[[2, 0], [1, 2]]"
AF3m1Uh7,"[1, 2]","[[1, 2], [0, 0]]"
KQAz4W8l,"[1, 2]","[[0, 1], [1, 1]]"
l0Fv3jOf,"[0, 0]","[[0, 0], [0, 0]]"
xMeZOXpE,"[0, 2]","[[0, 0], [0, 2]]"
v7uReCD6,"[2, 2]","[[1, 0], [1, 2]]"
MVUVfWSC,"[3, 0]","[[0, 0], [3, 0]]"
KGmZgjrJ,"[5, 1]","[[3, 0], [2, 1]]"
YJyHIZKJ,"[4, 3]","[[1, 1], [3, 2]]"
CAzLHgzQ,"[7, 2]","[[3, 1], [4, 1]]"
h4ImDDrs,"[8, 4]","[[5, 1], [3, 3]]"
WfHiCXcm,"[2, 0]","[[0, 0], [2, 0]]"
nwWcSxDp,"[4, 2]","[[2, 1], [2, 1]]"
QTU1RdSj,"[0, 3]","[[0, 0], [0, 3]]"
zaChlKZ3,"[7, 0]","[[4, 0], [3, 0]]"
txDlk0Kc,"[1, 1]","[[1, 1], [0, 0]]"
WQ51nb4G,"[5, 1]","[[3, 1], [2, 0]]"
EkBdmvkA,"[4, 3]","[[3, 1], [1, 2]]"
SY8pjt5i,"[5, 0]","[[1, 0], [4, 0]]"
jXROwdSm,"[2, 2]","[[1, 1], [1, 1]]"
4zWSxGsf,"[4, 3]","[[2, 1], [2, 2]]"
bcVWyzc0,"[0, 0]","[[0, 0], [0, 0]]"
r1ayZXtJ,"[0, 3]","[[0, 2], [0, 1]]"
d4mJcHJJ,"[5, 4]","[[2, 3], [3, 1]]"
4A0XZDRC,"[5, 0]","[[2, 0], [3, 0]]"
xlUzyfC6,"[0, 2]","[[0, 0], [0, 2]]"
QBkYRAyj,"[0, 2]","[[0, 1], [0, 1]]"
I5xKkETd,"[1, 1]","[[0, 0], [1, 1]]"
bkJyTjMq,"[4, 0]","[[2, 0], [2, 0]]"
42lxRUjd,"[5, 3]","[[1, 0], [4, 3]]"
W8tOlYr3,"[3, 3]","[[2, 0], [1, 3]]"
hOUWnCDF,"[3, 3]","[[2, 3], [1, 0]]"
f9bM1cV8,"[5, 2]","[[4, 1], [1, 1]]"
hpENtdgq,"[4, 3]","[[1, 2], [3, 1]]"
v1GZwfw2,"[0, 0]","[[0, 0], [0, 0]]"
0AHVvzOe,"[2, 2]","[[1, 0], [1, 2]]"
GIaI2wG2,"[3, 1]","[[1, 0], [2, 1]]"
n3yeoxoS,"[3, 1]","[[1, 1], [2, 0]]"
6mIRuG8k,"[6, 1]","[[4, 0], [2, 1]]"
tE86ULHt,"[6, 2]","[[3, 1], [3, 1]]"
UytwnlmE,"[6, 1]","[[5, 0], [1, 1]]"
lt3jOpe7,"[3, 2]","[[0, 0], [3, 2]]"
Yk0vRnBl,"[1, 5]","[[1, 3], [0, 2]]"
f5lmPQu1,"[1, 5]","[[1, 5], [0, 0]]"
GEkqQ6Qf,"[0, 2]","[[0, 1], [0, 1]]"
SW1fN4AD,"[1, 1]","[[1, 1], [0, 0]]"
SYzufYTc,"[1, 0]","[[0, 0], [1, 0]]"
fLxXefao,"[1, 2]","[[0, 1], [1, 1]]"
YByyeEEi,"[1, 3]","[[1, 1], [0, 2]]"
QJgrghq4,"[0, 2]","[[0, 2], [0, 0]]"
nZsiiWDG,"[3, 0]","[[1, 0], [2, 0]]"
8rqmhCbA,"[2, 7]","[[1, 5], [1, 2]]"
G8nejjTM,"[5, 2]","[[3, 1], [2, 1]]"
Im5INl13,"[1, 1]","[[1, 1], [0, 0]]"
xhSVao9d,"[2, 1]","[[1, 1], [1, 0]]"
OlOR0Rgj,"[1, 5]","[[0, 4], [1, 1]]"
KC1ZJ60S,"[1, 3]","[[0, 1], [1, 2]]"
nN9MM8G9,"[0, 1]","[[0, 1], [0, 0]]"
QD8QLSVF,"[8, 1]","[[4, 0], [4, 1]]"
vc6EOUoc,"[1, 6]","[[1, 1], [0, 5]]"
4C1D92zG,"[0, 4]","[[0, 1], [0, 3]]"
MiS9ksqp,"[0, 0]","[[0, 0], [0, 0]]"
QL29ArL9,"[3, 2]","[[3, 2], [0, 0]]"
rcD4BO53,"[2, 2]","[[1, 2], [1, 0]]"
KrtrfNzT,"[2, 2]","[[1, 0], [1, 2]]"
vTMEl1bj,"[3, 0]","[[1, 0], [2, 0]]"
WM90C4jc,"[1, 2]","[[0, 1], [1, 1]]"
IJLImLDd,"[0, 5]","[[0, 3], [0, 2]]"
WzT4yYJm,"[1, 2]","[[1, 0], [0, 2]]"
ARR8zhZg,"[1, 5]","[[1, 2], [0, 3]]"
jyzHYV36,"[1, 1]","[[0, 1], [1, 0]]"
hjHDZBl0,"[3, 2]","[[3, 1], [0, 1]]"
xWvyvRun,"[0, 0]",
butXv7Qu,"[2, 0]","[[0, 0], [2, 0]]"
pbZKXkJC,"[2, 3]","[[0, 2], [2, 1]]"
8reyrxVi,"[3, 0]","[[2, 0], [1, 0]]"
zenhvfUG,"[3, 0]","[[2, 0], [1, 0]]"
j7ptsdpb,"[2, 1]","[[1, 0], [1, 1]]"
2slptGa4,"[3, 2]","[[1, 1], [2, 1]]"
d4mluzFA,"[2, 2]","[[1, 0], [1, 2]]"
hWtcwEqN,"[0, 1]","[[0, 0], [0, 1]]"
l2SSXi7p,"[1, 0]","[[1, 0], [0, 0]]"
Ui8cDZrp,"[3, 1]","[[2, 0], [1, 1]]"
A3PfCgbj,"[0, 1]","[[0, 0], [0, 1]]"
lfObBDDd,"[3, 1]","[[3, 1], [0, 0]]"
2cCtzcjc,"[3, 3]","[[1, 1], [2, 2]]"
G0GpZG53,"[1, 5]","[[1, 2], [0, 3]]"
bP5kYzL9,"[1, 2]","[[1, 2], [0, 0]]"
xG4gXfzG,"[1, 0]","[[0, 0], [1, 0]]"
b7EdDtv9,"[2, 1]","[[1, 1], [1, 0]]"
QHby6bWr,"[6, 3]","[[4, 2], [2, 1]]"
KGFhEMO2,"[2, 0]","[[1, 0], [1, 0]]"
fZ75BK8L,"[3, 0]","[[2, 0], [1, 0]]"
8tlt5Iok,,"[[2, 2], [1, 1], [4, 5]]"
ld79AvOR,"[6, 2]","[[2, 1], [4, 1]]"
6DRAkwn2,"[1, 4]","[[0, 1], [1, 3]]"
Gr91C0gF,"[3, 4]","[[2, 0], [1, 4]]"
6exPJiXA,"[6, 2]","[[3, 2], [3, 0]]"
ELyTIBnH,"[2, 0]","[[2, 0], [0, 0]]"
4j4kzDHi,"[1, 1]","[[0, 0], [1, 1]]"
zyQyHkHT,"[5, 0]","[[4, 0], [1, 0]]"
CdH3C9Pp,"[4, 3]","[[3, 2], [1, 1]]"
hCzXHV1N,"[2, 5]","[[1, 0], [1, 5]]"
Qa5oyg2o,"[1, 0]","[[0, 0], [1, 0]]"
U1X1Uutn,"[4, 1]","[[1, 0], [3, 1]]"
CQM6Taeh,"[3, 2]","[[0, 2], [3, 0]]"
f9IROyAN,"[1, 2]","[[0, 2], [1, 0]]"
t6ENPHfH,"[3, 0]","[[3, 0], [0, 0]]"
jHLASJAb,"[1, 1]","[[1, 1], [0, 0]]"
KjQERwQ4,"[9, 4]","[[4, 2], [5, 2]]"
bsPIQcuB,"[2, 1]","[[1, 1], [1, 0]]"
Y9tYUuUC,"[3, 0]","[[1, 0], [2, 0]]"
C0uxUaqJ,"[1, 0]","[[0, 0], [1, 0]]"
SCwQW1a0,"[4, 1]","[[2, 1], [2, 0]]"
lIOKhqMJ,"[2, 1]","[[0, 1], [2, 0]]"
S8NOi3yQ,"[4, 4]","[[3, 1], [1, 3]]"
vmsUVLE6,"[2, 2]","[[1, 1], [1, 1]]"
plAjmNqs,"[0, 0]","[[0, 0], [0, 0]]"
0Krvawe6,"[2, 1]","[[0, 1], [2, 0]]"
4hkV0aQg,"[1, 2]","[[1, 1], [0, 1]]"
IegZaJu0,"[3, 1]","[[1, 0], [2, 1]]"
AVkR1uBm,"[1, 4]","[[1, 4], [0, 0]]"
CfAj8sYJ,"[2, 1]","[[0, 0], [2, 1]]"
jo9f71mQ,"[4, 1]","[[2, 0], [2, 1]]"
WviN2Les,"[1, 0]","[[1, 0], [0, 0]]"
rLw2M6Vp,"[3, 1]","[[1, 1], [2, 0]]"
WzXqoj8o,"[1, 9]","[[0, 4], [1, 5]]"
ARVmpANi,,
hjLhqUxb,"[5, 3]","[[3, 1], [2, 2]]"
6gPdrlh4,,"[[1, 1], [1, 1], [4, 5]]"
6eGYwZ0I,,"[[1, 1], [1, 1], [5, 6]]"
0GO0s87A,"[5, 2]","[[4, 2], [1, 0]]"
dWcqdbWh,"[1, 5]","[[0, 2], [1, 3]]"
61VMvc1I,"[2, 4]","[[1, 3], [1, 1]]"
zH9zbK1t,"[3, 1]","[[1, 1], [2, 0]]"
IuaucvHn,,"[[0, 1], [2, 1], [4, 3]]"
4dcmeIoa,"[5, 1]","[[1, 1], [4, 0]]"
phUQwHGO,"[3, 2]","[[3, 0], [0, 2]]"
beI820gP,,"[[0, 2], [3, 1], [2, 3]]"
lrjdt0n8,"[6, 2]","[[1, 0], [5, 2]]"
SYl0uK1E,"[1, 6]","[[1, 1], [0, 5]]"
CQ6DHG97,"[11, 0]","[[5, 0], [6, 0]]"
zah8wbWQ,"[1, 1]","[[1, 1], [0, 0]]"
Mel4vvHK,"[5, 3]","[[4, 1], [1, 2]]"
ttVzZHvr,"[3, 1]","[[2, 0], [1, 1]]"
KWTvYyfl,"[4, 0]","[[3, 0], [1, 0]]"
vTW1DJVm,"[4, 0]","[[3, 0], [1, 0]]"
hWz6Cwof,"[1, 0]","[[1, 0], [0, 0]]"
EoPEAHF6,"[1, 3]","[[0, 1], [1, 2]]"
rLTI9yVC,"[4, 1]","[[1, 1], [3, 0]]"
MBSM8epJ,"[2, 2]","[[1, 1], [1, 1]]"
OG65XvNJ,"[6, 2]","[[0, 0], [6, 2]]"
zeQABc00,"[1, 1]","[[0, 0], [1, 1]]"
pfoVVvat,"[5, 3]","[[2, 0], [3, 3]]"
YHI1m7UD,"[2, 3]","[[2, 2], [0, 1]]"
I7qwUITh,"[1, 2]","[[1, 1], [0, 1]]"
vHpZUbEn,,
bJ0zTxqa,"[0, 4]","[[0, 1], [0, 3]]"
xAavSdb5,"[2, 3]","[[1, 1], [1, 2]]"
WWbrRGDB,"[0, 5]","[[0, 0], [0, 5]]"
WO22RCMF,"[0, 0]",
A9EgTYi3,"[5, 3]","[[5, 3], [0, 0]]"
hY3bSh79,"[6, 2]","[[4, 1], [2, 1]]"
GEPZ846l,"[5, 0]","[[2, 0], [3, 0]]"
